"id","lineID","entryGroupID","lon","lat","status"
"751","1778","684","30.55","31.05","ok"
"752","1780","685","35.55","29.55","ok"
"753","1783","686","37.45","31.2","ok"
"754","1784","687","46","31.2","ok"
"755","1786","688","35.5","32.1","ok"
"756","1788","689","42.45","33.3","ok"
"757","1790","690","31.18","27.04","ok"
"758","1793","691","31.15","27","ok"
"759","1797","692","31.15","27","ok"
"760","1799","693","31.15","27","ok"
"761","1802","694","31.15","27","ok"
"762","1807","695","31.15","27","ok"
"763","1809","696","32.05","28.05","ok"
"764","1814","697","32","26","ok"
"765","1816","698","32.05","26.05","ok"
"766","1819","699","32","26","ok"
"767","1823","699","32","26","ok"
"768","1825","700","30.45","27.35","ok"
"769","1827","701","33","17","ok"
"770","1829","702","35.45","31.2","ok"
"771","1831","703","43.15","33.15","ok"
"772","1835","705","44.35","33.15","ok"
"773","1837","706","34.45","32.3","ok"
"774","1839","707","30.35","31","ok"
"775","1841","708","31.35","30.4","ok"
"776","1843","709","31.2","30.15","ok"
"777","1846","710","54.2","24.2","ok"
"778","1851","711","54","24","ok"
"779","1851","711","54","23","ok"
"780","1853","712","54","24","ok"
"781","1856","713","45","33.2","ok"
"782","1859","714","45","33.2","ok"
"783","1862","715","33","29","ok"
"784","1864","716","33.1","26.4","ok"
"785","1866","717","51.3","33.45","ok"
"786","1869","718","51.45","33.45","ok"
"787","1872","719","35.1","31.3","ok"
"788","1874","720","35.15","31.3","ok"
"789","1876","721","45.5","31.2","ok"
"790","1879","722","45.5","31.2","ok"
"791","1881","723","35.15","31.3","ok"
"792","1884","724","35","32.3","ok"
"793","1887","725","35.05","32.35","ok"
"794","1889","726","36.45","32.35","ok"
"795","1891","727","35","32.3","ok"
"796","1894","728","35.05","32.35","ok"
"797","1897","729","36.45","32.35","ok"
"798","1900","730","35.45","31.15","ok"
"799","1902","731","39","23","ok"
"800","1905","732","39","23","ok"
"801","1908","733","31.45","31.2","ok"
"802","1911","734","29.5","38.5","ok"
"803","1913","735","51.15","33.3","ok"
"804","1916","736","51.3","33.3","ok"
"805","1919","737","30.5","30.5","ok"
"806","1922","738","26.15","40","ok"
"807","1925","739","31.55","26.1","ok"
"808","1928","740","50.15","36","ok"
"809","1930","741","30.45","27.55","ok"
"810","1932","742","30.4","31.1","ok"
"811","1935","743","53","28.1","ok"
"812","1936","744","43.4","42.1","ok"
"813","1938","745","47.3","37.3","ok"
"814","1940","746","77","21","ok"
"815","1942","747","36.2","36.1","ok"
"816","1945","748","36.2","36.1","ok"
"817","1949","749","37.1","36.4","ok"
"818","1952","750","41.5","41.3","ok"
"819","1952","750","42.1","41.3","ok"
"820","1954","751","41.5","41.2","ok"
"821","1954","751","41.45","41.3","ok"
"822","1955","752","36.15","36.3","ok"
"823","1959","753","38.15","35","ok"
"824","1962","754","35","32.55","ok"
"825","1965","755","33.5","38.2","ok"
"826","1969","756","33.5","38.2","ok"
"827","1972","757","63","35.45","ok"
"828","1975","758","23","38.3","ok"
"829","1975","758","22","37","ok"
"830","1975","758","22.45","37.45","ok"
"831","1975","758","22.45","38","ok"
"832","1975","758","21.45","37.15","ok"
"833","1977","759","21.3","38","ok"
"834","1978","760","42.15","34","ok"
"835","1981","761","22.3","39","ok"
"836","1983","762","22.3","39","ok"
"837","1985","763","22","38","ok"
"838","1987","764","38.15","44.3","ok"
"839","1989","765","21.3","38","ok"
"840","1991","766","38.3","44.3","ok"
"841","1992","767","26","39.45","ok"
"842","1995","768","21","38","ok"
"843","1997","769","42.5","41.3","ok"
"844","2000","769","42.5","41.3","ok"
"845","2002","770","43","41.3","ok"
"846","2004","771","35.15","33","ok"
"847","2006","772","23.4","38","ok"
"848","2009","773","29.15","39.45","ok"
"849","2011","774","21.3","38.45","ok"
"850","2011","774","21.15","38.2","ok"
"851","2011","774","21","38.3","ok"
"852","2012","775","46.45","40","ok"
"853","2014","776","33.4","35","ok"
"854","2017","777","35.2","31.55","ok"
"855","2018","778","44.4","40.2","ok"
"856","2021","779","47.4","41.2","ok"
"857","2024","780","47.4","41.2","ok"
"858","2028","781","47.2","41.2","ok"
"859","2029","782","61.45","38","ok"
"860","2031","783","46.45","42.4","ok"
"861","2033","784","43.1","41.4","ok"
"862","2036","785","27.5","39.2","ok"
"863","2039","786","27.45","39.45","ok"
"864","2040","787","27.5","39.3","ok"
"865","2042","788","42","41.5","ok"
"866","2044","789","28","39.3","ok"
"867","2048","790","33.5","40.3","ok"
"868","2049","791","32.15","36.45","ok"
"869","2051","792","34.3","38.3","ok"
"870","2053","793","29.5","37.5","ok"
"871","2056","794","29.5","37.5","ok"
"872","2057","795","43.3","12.3","ok"
"873","2059","796","34.3","38.3","ok"
"874","2062","797","70.3","34","ok"
"875","2064","798","70.3","34","ok"
"876","2066","799","29.2","37.25","ok"
"877","2070","800","29","37","ok"
"878","2070","800","29.1","37.2","ok"
"879","2071","801","33.5","38.3","ok"
"880","2073","802","39","40.3","ok"
"881","2076","803","37.5","39.5","ok"
"882","2077","804","43.1","41.4","ok"
"883","2080","805","43.1","41.4","ok"
"884","2083","806","43.1","41.4","ok"
"885","2086","807","38.55","38","ok"
"886","2088","808","43","41.3","ok"
"887","2091","809","43.1","41.4","ok"
"888","2094","810","0","0","ok"
"889","2097","811","35.15","33","ok"
"890","2099","812","18.45","42.15","ok"
"891","2101","813","20","45","ok"
"892","2103","814","47.4","42.3","ok"
"893","2106","815","37.25","34","ok"
"894","2107","816","45.3","31.5","ok"
"895","2111","817","45.3","31.53","ok"
"896","2113","818","46.3","37.5","ok"
"897","2115","819","44.15","40","ok"
"898","2117","820","34.1","35.3","ok"
"899","2119","821","30.45","37.3","ok"
"900","2121","822","32.35","25.1","ok"
"901","2125","823","35.32","33.14","ok"
"902","2128","824","40.3","39.15","ok"
"903","2130","825","42.2","39.1","ok"
"904","2132","826","42.2","39.1","ok"
"905","2135","827","29.05","40.5","ok"
"906","2139","828","29","40.3","ok"
"907","2141","829","30.3","36.3","ok"
"908","2143","830","30.15","36.5","ok"
"909","2147","831","30.4","36.3","ok"
"910","2148","832","57.3","22","ok"
"911","2150","833","23","31","ok"
"912","2152","834","35.3","32.05","ok"
"913","2155","835","61.15","37.45","ok"
"914","2158","836","31.48","37.03","ok"
"915","2159","837","48.3","32","ok"
"916","2162","838","35.25","32.4","ok"
"917","2165","839","35.25","32.4","ok"
"918","2168","840","36","37.1","ok"
"919","2171","841","45","12.45","ok"
"920","2174","842","45","12.45","ok"
"921","2179","843","45","12.3","ok"
"922","2181","844","35.2","37","ok"
"923","2186","845","35","37","ok"
"924","2186","845","35.3","36.3","ok"
"925","2186","845","35.45","37","ok"
"926","2186","845","35","37","ok"
"927","2186","845","32.45","36.3","ok"
"928","2188","846","40.3","26.15","ok"
"929","2189","847","35.15","36.5","ok"
"930","2192","848","35.1","36.5","ok"
"931","2195","849","44.45","12.45","ok"
"932","2198","850","46.3","14","ok"
"933","2200","851","44.3","13","ok"
"934","2201","852","30","40.3","ok"
"935","2204","853","30.2","40.4","ok"
"936","2209","854","30","40","ok"
"937","2209","854","30.3","41.3","ok"
"938","2212","855","30.3","40.5","ok"
"939","2213","856","34.2","39.5","ok"
"940","2215","857","35.45","31.1","ok"
"941","2218","858","34","17","ok"
"942","2220","859","38.2","38.3","ok"
"943","2223","860","44.3","38.3","ok"
"944","2223","860","46","38","ok"
"945","2229","861","45.4","36.4","ok"
"946","2232","861","45.2","36.5","ok"
"947","2232","861","46.3","37.5","ok"
"948","2232","861","45.15","38.3","ok"
"949","2235","861","44.3","37.45","ok"
"950","2237","862","35.1","31.5","ok"
"951","2240","863","35.35","32.35","ok"
"952","2242","864","65.3","26.15","ok"
"953","2245","865","65.3","26.15","ok"
"954","2247","866","37.15","37.3","ok"
"955","2250","867","37.3","37.4","ok"
"956","2253","868","35.5","37","ok"
"957","2255","869","36","36.3","ok"
"958","2257","870","35.5","37","ok"
"959","2260","871","36.45","38.1","ok"
"960","2261","872","31.15","29.55","ok"
"961","2263","873","32.3","25.1","ok"
"962","2266","874","32.35","25.1","ok"
"963","2270","875","36.05","32.2","ok"
"964","2271","876","36.04","34.32","ok"
"965","2273","877","35","29.45","ok"
"966","2276","878","35","29.5","ok"
"967","2280","879","38","9","ok"
"968","2282","880","45.15","32","ok"
"969","2284","881","35.18","33.28","ok"
"970","2286","882","31.35","22.15","ok"
"971","2289","883","42.3","38.3","ok"
"972","2292","884","42.3","38.3","ok"
"973","2295","885","45","12.3","ok"
"974","2298","886","32.55","23.2","ok"
"975","2301","887","42.3","35.5","ok"
"976","2304","887","45.3","36.45","ok"
"977","2305","888","30.15","20.25","ok"
"978","2308","889","32.45","24.45","ok"
"979","2312","890","43","36.3","ok"
"980","2315","891","43","36.3","ok"
"981","2318","892","44","36.3","ok"
"982","2318","892","43.15","36.3","ok"
"983","2318","892","44","36","ok"
"984","2318","892","43","36","ok"
"985","2318","892","42.4","36.5","ok"
"986","2318","892","43.15","36.15","ok"
"987","2318","892","41","36","ok"
"988","2319","892","41","36.3","ok"
"989","2322","893","42.45","37","ok"
"990","2322","893","41","36","ok"
"991","2322","893","42","37","ok"
"992","2324","894","45.2","40","ok"
"993","2327","895","34.55","31.55","ok"
"994","2330","896","40.4","41","ok"
"995","2334","897","29.1","38.1","ok"
"996","2335","898","35.46","31.5","ok"
"997","2337","899","42.3","38.45","ok"
"998","2340","900","42.45","38.45","ok"
"999","2344","901","42.3","38.3","ok"
"1000","2345","902","42.3","38.3","ok"
"1001","2348","903","42.4","38.4","ok"
"1002","2350","904","42.3","38.3","ok"
"1003","2353","905","42.3","38.3","ok"
"1004","2356","906","36.2","33.2","ok"
"1005","2358","907","32.35","36.4","ok"
"1006","2360","908","69.5","34.53","ok"
"1007","2362","909","69.5","34.53","ok"
"1008","2365","910","70","34","ok"
"1009","2368","911","70","34","ok"
"1010","2370","912","31.25","22.1","ok"
"1011","2372","913","66.3","36.3","ok"
"1012","2374","914","36.4","35.5","ok"
"1013","2376","915","40.2","37.5","ok"
"1014","2378","916","35.45","31.1","ok"
"1015","2380","917","34.55","31.55","ok"
"1016","2383","918","45.2","40.1","ok"
"1017","2385","919","38.1","37.4","ok"
"1018","2388","920","38.1","37.4","ok"
"1019","2393","921","38.3","37.3","ok"
"1020","2393","921","38.3","37.45","ok"
"1021","2393","921","37.3","37.3","ok"
"1022","2395","922","55.2","30.2","ok"
"1023","2398","922","55.2","30.2","ok"
"1024","2400","923","27","7","ok"
"1025","2403","924","40","42.15","ok"
"1026","2406","925","40","43.2","ok"
"1027","2409","926","35.16","33.24","ok"
"1028","2411","927","35.38","34","ok"
"1029","2414","928","35.38","34","ok"
"1030","2416","929","43.1","41.4","ok"
"1031","2419","930","23.45","41.3","ok"
"1032","2423","931","35.35","34","ok"
"1033","2425","932","35","31.3","ok"
"1034","2428","933","35","31.3","ok"
"1035","2431","934","35","31.3","ok"
"1036","2433","935","39","15","ok"
"1037","2436","936","42.3","36.15","ok"
"1038","2439","937","36.05","32.35","ok"
"1039","2441","938","36.3","33.35","ok"
"1040","2444","939","36.2","33.3","ok"
"1041","2447","940","36.3","33.35","ok"
"1042","2450","941","35.4","34.02","ok"
"1043","2453","942","36","32.3","ok"
"1044","2456","943","36","32","ok"
"1045","2459","944","36","32.3","ok"
"1046","2462","945","36","32.3","ok"
"1047","2465","946","46.3","17","ok"
"1048","2466","947","26.45","39.15","ok"
"1049","2469","948","26.45","39.3","ok"
"1050","2473","949","26.45","39.3","ok"
"1051","2474","950","42","41","ok"
"1052","2477","951","48","35","ok"
"1053","2479","952","30.3","36.15","ok"
"1054","2481","953","62","33.3","ok"
"1055","2485","954","62","33.3","ok"
"1056","2487","955","62.3","33.3","ok"
"1057","2488","956","62.1","33.3","ok"
"1058","2491","957","33","36.3","ok"
"1059","2493","958","28.3","39.3","ok"
"1060","2495","959","28.45","39.45","ok"
"1061","2497","960","26.45","41.45","ok"
"1062","2500","961","26.3","41.3","ok"
"1063","2502","962","32.15","40.45","ok"
"1064","2504","963","20","40","ok"
"1065","2506","964","31.45","38","ok"
"1066","2509","965","26","40.45","ok"
"1067","2510","966","27.5","39.3","ok"
"1068","2512","967","30.5","29.2","ok"
"1069","2515","968","36","32.3","ok"
"1070","2517","969","35.3","30.15","ok"
"1071","2521","970","35.35","30.15","ok"
"1072","2524","971","35.45","30.15","ok"
"1073","2528","972","35.3","30","ok"
"1074","2532","972","35.4","32.2","ok"
"1075","2534","973","35.25","33.2","ok"
"1076","2536","974","35.28","33.16","ok"
"1077","2539","975","35.28","33.16","ok"
"1078","2542","976","35.28","33.16","ok"
"1079","2544","977","35.24","33.2","ok"
"1080","2547","978","35.24","33.2","ok"
"1081","2549","979","39","14","ok"
"1082","2551","980","39","15","ok"
"1083","2554","981","41.3","13.45","ok"
"1084","2556","982","35","31.35","ok"
"1085","2559","983","39.45","29.45","ok"
"1086","2562","984","39.45","29.45","ok"
"1087","2566","985","35.42","34.04","ok"
"1088","2569","986","46","36.3","ok"
"1089","2569","986","46","35","ok"
"1090","2572","987","46","36.3","ok"
"1091","2572","987","46","35","ok"
"1092","2572","987","45.5","37","ok"
"1093","2575","988","47","37","ok"
"1094","2575","988","46","37","ok"
"1095","2575","988","46","36.15","ok"
"1096","2577","989","39","14","ok"
"1097","2579","990","39.4","40.5","ok"
"1098","2582","991","30.3","28.45","ok"
"1099","2586","991","30.3","28.45","ok"
"1100","2591","992","35.35","32.45","ok"
"1101","2594","993","40.45","21.3","ok"
"1102","2596","994","35.3","31.45","ok"
"1103","2599","995","25.3","31.15","ok"
"1104","2600","996","49","40","ok"
"1105","2602","997","61.15","38","ok"
"1106","2604","998","56","39.45","ok"
"1107","2606","999","45.55","31.35","ok"
"1108","2609","1000","29.4","36.3","ok"
"1109","2611","1000","25.3","31","ok"
"1110","2611","1000","31","30","ok"
"1111","2611","1000","32.2","30.2","ok"
"1112","2611","1000","29.3","30.3","ok"
"1113","2611","1000","30.3","31","ok"
"1114","2611","1000","34","31.05","ok"
"1115","2613","1000","32.3","30.1","ok"
"1116","2613","1000","30.15","29.3","ok"
"1117","2615","1000","30","29.45","ok"
"1118","2616","1001","35.15","31.45","ok"
"1119","2619","1002","35.2","32.35","ok"
"1120","2622","1003","33.5","26.2","ok"
"1121","2625","1004","36.1","33","ok"
"1122","2628","1005","36.15","32.45","ok"
"1123","2632","1006","35.45","33.2","ok"
"1124","2635","1007","28.5","38.1","ok"
"1125","2638","1008","38.45","38","ok"
"1126","2641","1009","28.5","38.1","ok"
"1127","2643","1010","38.45","38","ok"
"1128","2644","1011","28.5","38.1","ok"
"1129","2647","1012","31.2","27","ok"
"1130","2649","1013","45.15","32","ok"
"1131","2651","1014","45","31.3","ok"
"1132","2655","1015","40","10","ok"
"1133","2658","1017","44.15","32.45","ok"
"1134","2660","1018","33.35","35.05","ok"
"1135","2664","1019","55.5","22.5","ok"
"1136","2664","1019","55.5","22.5","ok"
"1137","2666","1020","57.3","36.15","ok"
"1138","2668","1021","34.55","32.05","ok"
"1139","2671","1022","35.4","32.45","ok"
"1140","2674","1023","34.55","32.05","ok"
"1141","2678","1024","43.3","15.45","ok"
"1142","2680","1025","35.15","32.35","ok"
"1143","2684","1026","69","33","ok"
"1144","2688","1026","69","33","ok"
"1145","2691","1027","69","33","ok"
"1146","2694","1028","57.3","23","ok"
"1147","2696","1029","42.55","23.55","ok"
"1148","2698","1030","42.3","23.3","ok"
"1149","2701","1031","42.3","23.3","ok"
"1150","2701","1031","42.01","23.3","ok"
"1151","2701","1031","42.3","23.3","ok"
"1152","2702","1032","59.45","33.3","ok"
"1153","2704","1033","36.35","32.35","ok"
"1154","2707","1034","35.3","3230","ok"
"1155","2710","1035","36.4","35.5","ok"
"1156","2712","1036","32.05","22.45","ok"
"1157","2714","1037","58","22.2","ok"
"1158","2716","1038","46.3","22","ok"
"1159","2719","1039","46","21.3","ok"
"1160","2721","1040","47","20","ok"
"1161","2721","1040","46","22.45","ok"
"1162","2723","1041","46.15","22.3","ok"
"1163","2725","1042","32.1","41.2","ok"
"1164","2728","1043","42.45","23.45","ok"
"1165","2729","1044","30.55","31","ok"
"1166","2731","1045","31.15","31","ok"
"1167","2733","1046","27.4","36.1","ok"
"1168","2735","1047","35.52","34.04","ok"
"1169","2738","1048","35.52","34.04","ok"
"1170","2740","1049","33.2","35","ok"
"1171","2743","1050","33.15","35","ok"
"1172","2746","1051","33.2","35","ok"
"1173","2749","1052","35.15","31.55","ok"
"1174","2752","1053","35.25","32.3","ok"
"1175","2755","1054","53","36","ok"
"1176","2757","1055","46.1","37.2","ok"
"1177","2760","1056","46.1","37.2","ok"
"1178","2763","1057","34.3","31.4","ok"
"1179","2765","1058","34.3","31.4","ok"
"1180","2768","1059","36.5","36.3","ok"
"1181","2772","1060","36.3","36","ok"
"1182","2774","1061","47.45","33.15","ok"
"1183","2777","1062","36.4","36.2","ok"
"1184","2778","1063","33.3","25.3","ok"
"1185","2781","1064","61.3","26.3","ok"
"1186","2783","1065","33.3","22","ok"
"1187","2786","1066","33.3","22","ok"
"1188","2788","1067","32.1","40.4","ok"
"1189","2790","1068","30","38.1","ok"
"1190","2792","1069","34.5","32.3","ok"
"1191","2795","1070","48","37.3","ok"
"1192","2798","1071","56.45","28.45","ok"
"1193","2798","1071","46","36","ok"
"1194","2798","1071","56","28","ok"
"1195","2800","1072","28.5","38.1","ok"
"1196","2802","1073","52","34","ok"
"1197","2803","1074","44","32.3","ok"
"1198","2805","1075","35.46","34.18","ok"
"1199","2807","1076","50","40.3","ok"
"1200","2809","1077","37","38.15","ok"
"1201","2813","1078","36.3","38","ok"
"1202","2813","1078","36.4","38.2","ok"
"1203","2814","1079","27.15","37.45","ok"
"1204","2817","1080","34.25","31.15","ok"
