"id","lineID","entryGroupID","type","status"
"796","1953","751","Lands.","ok"
"797","1955","752","Siedl.","ok"
"798","1957","68397","Siedl.","ok"
"799","1959","753","Siedl.","ok"
"800","1962","754","Siedl.","ok"
"801","1965","755","Siedl.","ok"
"802","1969","756","Siedl.","ok"
"803","1972","757","Siedl.","ok"
"804","1974","758","Admin.","ok"
"805","1976","759","Lands.","ok"
"806","1978","760","Siedl.","ok"
"807","1980","761","Lands.","ok"
"808","1982","762","Lands.","ok"
"809","1984","763","Admin.","ok"
"810","1986","764","Eth.","ok"
"811","1988","765","Eth.","ok"
"812","1990","766","Admin.","ok"
"813","1992","767","Siedl.","ok"
"814","1994","768","Admin.","ok"
"815","1996","769","Admin.","ok"
"816","1999","769","Admin.","ok"
"817","2002","770","Siedl.","ok"
"818","2004","771","Siedl.","ok"
"819","2006","772","Siedl.","ok"
"820","2008","773","Gewäs.","ok"
"821","2010","774","Gewäs.","ok"
"822","2012","775","Siedl.","ok"
"823","2014","776","Siedl.","ok"
"824","2016","777","Lands.","ok"
"825","2018","778","Siedl.","ok"
"826","2021","779","Siedl.","ok"
"827","2024","780","Siedl.","ok"
"828","2027","781","Gewäs.","ok"
"829","2029","782","Siedl.","ok"
"830","2031","783","Siedl.","ok"
"831","2033","784","Siedl.","ok"
"832","2036","785","Siedl.","ok"
"833","2038","786","Admin.","ok"
"834","2040","787","Siedl.","ok"
"835","2042","788","Siedl.","ok"
"836","2044","789","Siedl.","ok"
"837","2047","790","Gewäs.","ok"
"838","2049","791","Siedl.","ok"
"839","2051","792","Siedl.","ok"
"840","2053","793","Siedl.","ok"
"841","2055","794","Gewäs.","ok"
"842","2057","795","Siedl.","ok"
"843","2059","796","Siedl.","ok"
"844","2062","797","Siedl.","ok"
"845","2064","798","Siedl.","ok"
"846","2066","799","Siedl.","ok"
"847","2069","800","Admin.","ok"
"848","2071","801","Siedl.","ok"
"849","2073","802","Siedl.","ok"
"850","2075","803","Gewäs.","ok"
"851","2077","804","Siedl.","ok"
"852","2080","805","Siedl.","ok"
"853","2083","806","Siedl.","ok"
"854","2086","807","Siedl.","ok"
"855","2088","808","Siedl.","ok"
"856","2091","809","Siedl.","ok"
"857","2094","810","Siedl.","ok"
"858","2097","811","Siedl.","ok"
"859","2099","812","Siedl.","ok"
"860","2101","813","Siedl.","ok"
"861","2103","814","Siedl.","ok"
"862","2105","815","Lands.","ok"
"863","2107","816","Siedl.","ok"
"864","2110","817","Admin.","ok"
"865","2112","818","Lands.","ok"
"866","2115","819","Siedl.","ok"
"867","2117","820","Siedl.","ok"
"868","2119","821","Siedl.","ok"
"869","2121","822","Siedl.","ok"
"870","2125","823","Siedl.","ok"
"871","2128","824","Siedl.","ok"
"872","2130","825","Siedl.","ok"
"873","2132","826","Siedl.","ok"
"874","2135","827","Siedl.","ok"
"875","2138","828","Admin.","ok"
"876","2141","829","Siedl.","ok"
"877","2143","830","Siedl.","ok"
"878","2146","831","Gewäs.","ok"
"879","2148","832","Siedl.","ok"
"880","2150","833","Siedl.","ok"
"881","2152","834","Siedl.","ok"
"882","2155","835","Siedl.","ok"
"883","2157","836","Gewäs.","ok"
"884","2159","837","Siedl.","ok"
"885","2162","838","Siedl.","ok"
"886","2165","839","Siedl.","ok"
"887","2168","840","Siedl.","ok"
"888","2171","841","Siedl.","ok"
"889","2174","842","Siedl.","ok"
"890","2178","843","Admin.","ok"
"891","2181","844","Siedl.","ok"
"892","2182","844","Delete","Deleted"
"893","2182","844","Delete","Deleted"
"894","2182","844","Delete","Deleted"
"895","2182","844","Delete","Deleted"
"896","2185","845","Admin.","ok"
"897","2187","846","Lands.","ok"
"898","2189","847","Siedl.","ok"
"899","2192","848","Siedl.","ok"
"900","2195","849","Siedl.","ok"
"901","2197","850","Lands.","ok"
"902","2199","851","Lands.","ok"
"903","2201","852","Siedl.","ok"
"904","2204","853","Siedl.","ok"
"905","2208","854","Admin.","ok"
"906","2211","855","Lands.","ok"
"907","2213","856","Siedl.","ok"
"908","2215","857","Siedl.","ok"
"909","2218","858","Siedl.","ok"
"910","2220","859","Siedl.","ok"
"911","2222","860","Admin.","ok"
"912","2226","861","Lands.","ok"
"913","2228","861","Admin.","ok"
"914","2231","861","Lands.","ok"
"915","2234","861","Admin.","ok"
"916","2237","862","Siedl.","ok"
"917","2240","863","Siedl.","ok"
"918","2242","864","Siedl.","ok"
"919","2245","865","Siedl.","ok"
"920","2247","866","Siedl.","ok"
"921","2250","867","Siedl.","ok"
"922","2253","868","Siedl.","ok"
"923","2255","869","Siedl.","ok"
"924","2257","870","Siedl.","ok"
"925","2259","871","Gewäs.","ok"
"926","2261","872","Siedl.","ok"
"927","2263","873","Siedl.","ok"
"928","2266","874","Siedl.","ok"
"929","2269","875","Eth.","ok"
"930","2271","876","Siedl.","ok"
"931","2273","877","Siedl.","ok"
"932","2276","878","Siedl.","ok"
"933","2280","879","Siedl.","ok"
"934","2282","880","Siedl.","ok"
"935","2284","881","Siedl.","ok"
"936","2286","882","Siedl.","ok"
"937","2289","883","Siedl.","ok"
"938","2292","884","Siedl.","ok"
"939","2295","885","Siedl.","ok"
"940","2298","886","Siedl.","ok"
"941","2301","887","Siedl.","ok"
"942","2303","887","Lands.","ok"
"943","2305","888","Siedl.","ok"
"944","2308","889","Siedl.","ok"
"945","2311","890","Admin.","ok"
"946","2314","891","Lands.","ok"
"947","2317","892","Admin.","ok"
"948","2321","893","Lands.","ok"
"949","2324","894","Siedl.","ok"
"950","2327","895","Siedl.","ok"
"951","2330","896","Siedl.","ok"
"952","2333","897","Gewäs.","ok"
"953","2335","898","Siedl.","ok"
"954","2337","899","Siedl.","ok"
"955","2340","900","Siedl.","ok"
"956","2343","901","Admin.","ok"
"957","2345","902","Siedl.","ok"
"958","2348","903","Siedl.","ok"
"959","2350","904","Siedl.","ok"
"960","2353","905","Siedl.","ok"
"961","2356","906","Siedl.","ok"
"962","2358","907","Siedl.","ok"
"963","2360","908","Siedl.","ok"
"964","2362","909","Siedl.","ok"
"965","2365","910","Siedl.","ok"
"966","2368","911","Siedl.","ok"
"967","2370","912","Siedl.","ok"
"968","2372","913","Siedl.","ok"
"969","2374","914","Siedl.","ok"
"970","2376","915","Siedl.","ok"
"971","2378","916","Siedl.","ok"
"972","2380","917","Siedl.","ok"
"973","2383","918","Siedl.","ok"
"974","2385","919","Siedl.","ok"
"975","2388","920","Siedl.","ok"
"976","2392","921","Admin.","ok"
"977","2394","922","Admin.","ok"
"978","2397","922","Admin.","ok"
"979","2400","923","Siedl.","ok"
"980","2403","924","Siedl.","ok"
"981","2406","925","Siedl.","ok"
"982","2409","926","Siedl.","ok"
"983","2411","927","Siedl.","ok"
"984","2414","928","Siedl.","ok"
"985","2416","929","Siedl.","ok"
"986","2419","930","Siedl.","ok"
"987","2422","931","Gewäs.","ok"
"988","2425","932","Siedl.","ok"
"989","2428","933","Siedl.","ok"
"990","2431","934","Siedl.","ok"
"991","2433","935","Siedl.","ok"
"992","2436","936","Siedl.","ok"
"993","2439","937","Siedl.","ok"
"994","2441","938","Siedl.","ok"
"995","2444","939","Siedl.","ok"
"996","2447","940","Siedl.","ok"
"997","2450","941","Siedl.","ok"
"998","2453","942","Siedl.","ok"
"999","2456","943","Siedl.","ok"
"1000","2459","944","Siedl.","ok"
"1001","2462","945","Siedl.","ok"
"1002","2464","946","Lands.","ok"
"1003","2466","947","Siedl.","ok"
"1004","2469","948","Siedl.","ok"
"1005","2472","949","Admin.","ok"
"1006","2474","950","Siedl.","ok"
"1007","2477","951","Siedl.","ok"
"1008","2479","952","Siedl.","ok"
"1009","2481","953","Siedl.","ok"
"1010","2484","954","Admin.","ok"
"1011","2486","955","Gewäs.","ok"
"1012","2488","956","Siedl.","ok"
"1013","2491","957","Siedl.","ok"
"1014","2493","958","Siedl.","ok"
"1015","2495","959","Siedl.","ok"
"1016","2497","960","Siedl.","ok"
"1017","2500","961","Siedl.","ok"
"1018","2502","962","Siedl.","ok"
"1019","2504","963","Siedl.","ok"
"1020","2506","964","Siedl.","ok"
"1021","2508","965","Admin.","ok"
"1022","2510","966","Siedl.","ok"
"1023","2512","967","Siedl.","ok"
"1024","2515","968","Siedl.","ok"
"1025","2517","969","Siedl.","ok"
"1026","2521","970","Siedl.","ok"
"1027","2524","971","Siedl.","ok"
"1028","2528","972","Siedl.","ok"
"1029","2531","972","Lands.","ok"
"1030","2534","973","Siedl.","ok"
"1031","2536","974","Siedl.","ok"
"1032","2539","975","Siedl.","ok"
"1033","2542","976","Siedl.","ok"
"1034","2544","977","Siedl.","ok"
"1035","2547","978","Siedl.","ok"
"1036","2549","979","Siedl.","ok"
"1037","2551","980","Siedl.","ok"
"1038","2554","981","Siedl.","ok"
"1039","2556","982","Siedl.","ok"
"1040","2559","983","Siedl.","ok"
"1041","2562","984","Siedl.","ok"
"1042","2566","985","Siedl.","ok"
"1043","2568","986","Admin.","ok"
"1044","2571","987","Lands.","ok"
"1045","2574","988","Admin.","ok"
"1046","2577","989","Siedl.","ok"
"1047","2579","990","Siedl.","ok"
"1048","2582","991","Siedl.","ok"
"1049","2585","991","Admin.","ok"
"1050","2588","991","Eth.","ok"
"1051","2591","992","Siedl.","ok"
"1052","2593","993","Eth.","ok"
"1053","2595","994","Eth.","ok"
"1054","2598","995","Eth.","ok"
"1055","2600","996","Siedl.","ok"
"1056","2602","997","Siedl.","ok"
"1057","2604","998","Siedl.","ok"
"1058","2606","999","Siedl.","ok"
"1059","2608","1000","Gewäs.","ok"
"1060","2610","1000","Admin.","ok"
"1061","2610","1000","Weg","ok"
"1062","2612","1000","Admin.","ok"
"1063","2612","1000","Weg","ok"
"1064","2614","1000","Admin.","ok"
"1065","2614","1000","Weg","ok"
"1066","2616","1001","Siedl.","ok"
"1067","2619","1002","Siedl.","ok"
"1068","2622","1003","Siedl.","ok"
"1069","2625","1004","Siedl.","ok"
"1070","2628","1005","Siedl.","ok"
"1071","2631","1006","Geb.","ok"
"1072","2635","1007","Siedl.","ok"
"1073","2638","1008","Siedl.","ok"
"1074","2641","1009","Siedl.","ok"
"1075","2643","1010","Siedl.","ok"
"1076","2644","1011","Siedl.","ok"
"1077","2647","1012","Siedl.","ok"
"1078","2649","1013","Siedl.","ok"
"1079","2651","1014","Admin.","ok"
"1080","2654","1015","Eth.","ok"
"1081","2656","1016","Siedl.","ok"
"1082","2658","1017","Siedl.","ok"
"1083","2660","1018","Siedl.","ok"
"1084","2663","1019","Eth.","ok"
"1085","2666","1020","Siedl.","ok"
"1086","2668","1021","Siedl.","ok"
"1087","2670","1021","Weg","ok"
"1088","2671","1022","Siedl.","ok"
"1089","2674","1023","Siedl.","ok"
"1090","2678","1024","Siedl.","ok"
"1091","2680","1025","Siedl.","ok"
"1092","2683","1026","Eth.","ok"
"1093","2687","1026","Eth.","ok"
"1094","2690","1027","Eth.","ok"
"1095","2694","1028","Siedl.","ok"
"1096","2696","1029","Siedl.","ok"
"1097","2698","1030","Siedl.","ok"
"1098","2700","1031","Admin.","ok"
"1099","2702","1032","Siedl.","ok"
"1100","2704","1033","Siedl.","ok"
"1101","2707","1034","Siedl.","ok"
"1102","2710","1035","Siedl.","ok"
"1103","2712","1036","Siedl.","ok"
"1104","2714","1037","Siedl.","ok"
"1105","2716","1038","Siedl.","ok"
"1106","2718","1039","Admin.","ok"
"1107","2720","1040","Lands.","ok"
"1108","2722","1041","Gewäs.","ok"
"1109","2724","1042","Admin.","ok"
"1110","2727","1043","Geb.","ok"
"1111","2729","1044","Siedl.","ok"
"1112","2731","1045","Siedl.","ok"
"1113","2733","1046","Siedl.","ok"
"1114","2735","1047","Siedl.","ok"
"1115","2738","1048","Siedl.","ok"
"1116","2740","1049","Siedl.","ok"
"1117","2743","1050","Siedl.","ok"
"1118","2746","1051","Siedl.","ok"
"1119","2749","1052","Siedl.","ok"
"1120","2752","1053","Siedl.","ok"
"1121","2755","1054","Siedl.","ok"
"1122","2757","1055","Siedl.","ok"
"1123","2760","1056","Siedl.","ok"
"1124","2763","1057","Siedl.","ok"
"1125","2765","1058","Siedl.","ok"
"1126","2768","1059","Siedl.","ok"
"1127","2771","1060","Admin.","ok"
"1128","2774","1061","Siedl.","ok"
"1129","2776","1062","Gewäs.","ok"
"1130","2778","1063","Siedl.","ok"
"1131","2781","1064","Siedl.","ok"
"1132","2783","1065","Siedl.","ok"
"1133","2786","1066","Siedl.","ok"
"1134","2788","1067","Siedl.","ok"
"1135","2790","1068","Siedl.","ok"
"1136","2792","1069","Siedl.","ok"
"1137","2795","1070","Siedl.","ok"
"1138","2797","1071","Eth.","ok"
"1139","2799","1072","Gewäs.","ok"
"1140","2801","1073","Admin.","ok"
"1141","2803","1074","Siedl.","ok"
"1142","2805","1075","Siedl.","ok"
"1143","2807","1076","Siedl.","ok"
"1144","2809","1077","Siedl.","ok"
"1145","2812","1078","Admin.","ok"
"1146","2814","1079","Siedl.","ok"
"1147","2817","1080","Siedl.","ok"
"1148","2820","1081","Siedl.","ok"
"1149","2823","1082","Siedl.","ok"
"1150","2826","1083","Siedl.","ok"
"1151","2829","1084","Siedl.","ok"
"1152","2831","1085","Siedl.","ok"
"1153","2834","1086","Admin.","ok"
"1154","2837","1087","Siedl.","ok"
"1155","2841","1088","Admin.","ok"
"1156","2845","1089","Siedl.","ok"
"1157","2848","1089","Admin.","ok"
"1158","2851","1090","Siedl.","ok"
"1159","2855","1091","Siedl.","ok"
"1160","2858","1092","Siedl.","ok"
"1161","2860","1093","Siedl.","ok"
"1162","2863","1093","Admin.","ok"
"1163","2866","1094","Admin.","ok"
"1164","2869","1095","Siedl.","ok"
"1165","2872","1096","Admin.","ok"
"1166","2875","1097","Siedl.","ok"
"1167","2877","1098","Admin.","ok"
"1168","2880","1099","Geb.","ok"
"1169","2882","1100","Siedl.","ok"
"1170","2884","1101","Siedl.","ok"
"1171","2887","1102","Siedl.","ok"
"1172","2890","1103","Siedl.","ok"
"1173","2892","1104","Siedl.","ok"
"1174","2894","1105","Siedl.","ok"
"1175","2896","1106","Siedl.","ok"
"1176","2899","1107","Siedl.","ok"
"1177","2901","1108","Siedl.","ok"
"1178","2903","1109","Siedl.","ok"
"1179","2905","1110","Siedl.","ok"
"1180","2907","1111","Siedl.","ok"
"1181","2909","1112","Siedl.","ok"
"1182","2911","1113","Siedl.","ok"
"1183","2913","1114","Siedl.","ok"
"1184","2915","1115","Siedl.","ok"
"1185","2917","1116","Siedl.","ok"
"1186","2919","1117","Siedl.","ok"
"1187","2921","1118","Siedl.","ok"
"1188","2923","1119","Siedl.","ok"
"1189","2926","1120","Siedl.","ok"
"1190","2929","1121","Lands.","ok"
"1191","2932","1121","Lands.","ok"
"1192","2935","1122","Lands.","ok"
"1193","2938","1123","Lands.","ok"
"1194","2943","1124","Siedl.","ok"
"1195","2945","1125","Gewäs.","ok"
"1196","2948","1126","Siedl.","ok"
"1197","2950","1127","Lands.","ok"
"1198","2952","1128","Siedl.","ok"
"1199","2954","1129","Siedl.","ok"
"1200","2956","1130","Siedl.","ok"
"1201","2958","1131","Siedl.","ok"
"1202","2960","1132","Geb.","ok"
"1203","2962","1133","Eth.","ok"
"1204","2964","1134","Siedl.","ok"
"1205","2966","1135","Siedl.","ok"
"1206","2968","1136","Siedl.","ok"
"1207","2970","1137","Siedl.","ok"
"1208","2973","1138","Siedl.","ok"
"1209","2975","1139","Siedl.","ok"
"1210","2977","1140","Siedl.","ok"
"1211","2980","1141","Siedl.","ok"
"1212","2982","1142","Siedl.","ok"
"1213","2984","1143","Siedl.","ok"
"1214","2986","1144","Siedl.","ok"
"1215","2989","1145","Siedl.","ok"
"1216","2991","1146","Siedl.","ok"
"1217","2993","1147","Siedl.","ok"
"1218","2995","1148","Gewäs.","ok"
"1219","2997","1149","Geb.","ok"
"1220","2999","1150","Siedl.","ok"
"1221","3002","1151","Siedl.","ok"
"1222","3004","1152","Eth.","ok"
"1223","3006","1153","Siedl.","ok"
"1224","3009","1154","Siedl.","ok"
"1225","3011","1155","Gewäs.","ok"
"1226","3013","1155","Weg","ok"
"1227","3015","1155","Gewäs.","ok"
"1228","3018","1156","Siedl.","ok"
"1229","3020","1156","Eth.","ok"
"1230","3023","1157","Lands.","ok"
"1231","3025","1158","Eth.","ok"
"1232","3028","1159","Admin.","ok"
"1233","3030","1160","Siedl.","ok"
"1234","3032","1161","Siedl.","ok"
"1235","3034","1162","Siedl.","ok"
"1236","3037","1163","Siedl.","ok"
"1237","3039","1164","Siedl.","ok"
"1238","3041","1165","Siedl.","ok"
"1239","3044","1166","Siedl.","ok"
"1240","3046","1167","Siedl.","ok"
"1241","3048","1168","Siedl.","ok"
"1242","3050","1169","Siedl.","ok"
"1243","3052","1170","Siedl.","ok"
"1244","3054","1171","Siedl.","ok"
"1245","3057","1172","Lands.","ok"
"1246","3059","1173","Siedl.","ok"
"1247","3061","1174","Siedl.","ok"
"1248","3063","1175","Siedl.","ok"
"1249","3065","1176","Siedl.","ok"
"1250","3068","1177","Siedl.","ok"
"1251","3071","1178","Siedl.","ok"
"1252","3073","1179","Siedl.","ok"
"1253","3075","1180","Gewäs.","ok"
"1254","3077","1181","Siedl.","ok"
"1255","3079","1182","Siedl.","ok"
"1256","3085","1182","Lands.","ok"
"1257","3088","1183","Siedl.","ok"
"1258","3090","1184","Siedl.","ok"
"1259","3093","1185","Siedl.","ok"
"1260","3095","1186","Siedl.","ok"
"1261","3097","1187","Siedl.","ok"
"1262","3100","1188","Siedl.","ok"
"1263","3102","1189","Siedl.","ok"
"1264","3103","1190","Siedl.","ok"
"1265","3104","1191","Siedl.","ok"
"1266","3105","1192","Siedl.","ok"
"1267","3107","1192","Gewäs.","ok"
"1268","3110","1193","Siedl.","ok"
"1269","3112","1193","Gewäs.","ok"
"1270","3115","1194","Siedl.","ok"
"1271","3117","1195","Gewäs.","ok"
"1272","3119","1196","Geb.","ok"
"1273","3120","1197","Siedl.","ok"
"1274","3123","1198","Siedl.","ok"
"1275","3126","1199","Siedl.","ok"
"1276","3128","1200","Siedl.","ok"
"1277","3131","1201","Siedl.","ok"
"1278","3133","1202","Admin.","ok"
"1279","3134","1203","Siedl.","ok"
"1280","3136","1203","Lands.","ok"
"1281","3138","1204","Geb.","ok"
"1282","3140","1205","Siedl.","ok"
"1283","3143","1206","Siedl.","ok"
"1284","3145","1207","Siedl.","ok"
"1285","3148","1208","Siedl.","ok"
"1286","3150","1209","Siedl.","ok"
"1287","3153","1210","Siedl.","ok"
"1288","3156","1211","Siedl.","ok"
"1289","3158","1212","Siedl.","ok"
"1290","3160","1213","Siedl.","ok"
"1291","3162","1214","Siedl.","ok"
"1292","3164","1215","Siedl.","ok"
"1293","3167","1216","Siedl.","ok"
"1294","3169","1217","Siedl.","ok"
"1295","3171","1218","Siedl.","ok"
"1296","3174","1219","Siedl.","ok"
"1297","3177","1220","Siedl.","ok"
"1298","3180","1221","Siedl.","ok"
"1299","3183","1222","Siedl.","ok"
"1300","3185","1223","Siedl.","ok"
"1301","3187","1224","Siedl.","ok"
"1302","3189","1225","Siedl.","ok"
"1303","3191","1226","Siedl.","ok"
"1304","3193","1227","Siedl.","ok"
"1305","3196","1228","Siedl.","ok"
"1306","3199","1229","Siedl.","ok"
"1307","3202","1230","Siedl.","ok"
"1308","3204","1231","Siedl.","ok"
"1309","3206","1232","Siedl.","ok"
"1310","3208","1233","Siedl.","ok"
"1311","3210","1234","Siedl.","ok"
"1312","3212","1235","Siedl.","ok"
"1313","3214","1236","Siedl.","ok"
"1314","3217","1237","Siedl.","ok"
"1315","3220","1238","Siedl.","ok"
"1316","3222","1239","Siedl.","ok"
"1317","3224","1240","Siedl.","ok"
"1318","3227","1241","Siedl.","ok"
"1319","3230","1242","Siedl.","ok"
"1320","3232","1243","Siedl.","ok"
"1321","3235","1244","Siedl.","ok"
"1322","3237","1245","Siedl.","ok"
"1323","3239","1246","Siedl.","ok"
"1324","3241","1247","Siedl.","ok"
"1325","3243","1248","Admin.","ok"
"1326","3245","1249","Siedl.","ok"
"1327","3247","1250","Siedl.","ok"
"1328","3249","1251","Siedl.","ok"
"1329","3251","1252","Siedl.","ok"
"1330","3254","1253","Siedl.","ok"
"1331","3256","1254","Siedl.","ok"
"1332","3259","1255","Siedl.","ok"
"1333","3261","1256","Siedl.","ok"
"1334","3264","1257","Weg","ok"
"1335","3266","1258","Siedl.","ok"
"1336","3268","1259","Siedl.","ok"
"1337","3271","1260","Siedl.","ok"
"1338","3273","1261","Siedl.","ok"
"1339","3276","1262","Siedl.","ok"
"1340","3278","1263","Siedl.","ok"
"1341","3280","1264","Admin.","ok"
"1342","3282","1265","Gewäs.","ok"
"1343","3283","1266","Siedl.","ok"
"1344","3284","1267","Siedl.","ok"
"1345","3287","1268","Admin.","ok"
"1346","3289","1269","Lands.","ok"
"1347","3292","1270","Geb.","ok"
"1348","3293","1271","Siedl.","ok"
"1349","3294","1272","Admin.","ok"
"1350","3295","1273","Eth.","ok"
"1351","3296","1274","Lands.","ok"
"1352","3297","1275","Siedl.","ok"
"1353","3300","1276","Siedl.","ok"
"1354","3303","1277","Siedl.","ok"
"1355","3306","1278","Siedl.","ok"
"1356","3309","1279","Siedl.","ok"
"1357","3310","1280","Siedl.","ok"
"1358","3312","1281","Siedl.","ok"
"1359","3314","1282","Siedl.","ok"
"1360","3317","1283","Siedl.","ok"
"1361","3319","1284","Siedl.","ok"
"1362","3321","1285","Lands.","ok"
"1363","3324","1285","Lands.","ok"
